date,geography,geography code,Social Grade: All categories: Approximated social grade; measures: Value,Social Grade: AB Higher and intermediate managerial/administrative/professional occupations; measures: Value,"Social Grade: C1 Supervisory, clerical and junior managerial/administrative/professional occupations; measures: Value",Social Grade: C2 Skilled manual occupations; measures: Value,Social Grade: DE Semi-skilled and unskilled manual occupations; unemployed and lowest grade occupations; measures: Value
2011,Covingham and Nythe,E05002150,2646,607,777,645,617
2011,Dorcan,E05002151,6546,1244,1581,1949,1772
2011,Eastcott,E05002152,11117,2561,3577,2226,2753
2011,Freshbrook and Grange Park,E05002153,9035,2962,2804,1547,1722
2011,Gorse Hill and Pinehurst,E05002154,7058,1259,1847,1813,2139
2011,Haydon Wick,E05002155,2710,628,742,697,643
2011,Highworth,E05002156,3766,844,1031,949,942
2011,Moredon,E05002157,3374,598,785,898,1093
2011,Old Town and Lawn,E05002158,7543,2887,2362,1246,1048
2011,Parks,E05002159,3606,310,627,914,1755
2011,Penhill,E05002160,2091,154,300,525,1112
2011,Ridgeway,E05002161,4878,1545,1678,917,738
2011,St Margaret,E05002162,7902,1321,2206,2164,2211
2011,St Philip,E05002163,3251,580,844,904,923
2011,Shaw and Nine Elms,E05002164,4430,1242,1448,886,854
2011,Toothill and Westlea,E05002165,5554,1405,1554,1173,1422
2011,Walcot,E05002166,3235,618,750,736,1131
2011,Western,E05002167,14059,3519,4077,3393,3070
2011,Wroughton and Chiseldon,E05002168,4963,1514,1387,1074,988
2011,Berry Head-with-Furzeham,E05002098,4649,814,1436,1200,1199
2011,Blatchcombe,E05002099,7617,1290,1966,2028,2333
2011,Churston-with-Galmpton,E05002100,2337,590,683,569,495
2011,Clifton-with-Maidenway,E05002101,2158,291,603,659,605
2011,Cockington-with-Chelston,E05002102,4254,888,1177,1080,1109
2011,Ellacombe,E05002103,3025,334,815,827,1049
2011,Goodrington-with-Roselands,E05002104,2529,381,729,677,742
2011,Preston,E05002105,4075,665,1265,1111,1034
2011,Roundham-with-Hyde,E05002106,6186,823,1875,1556,1932
2011,St Marychurch,E05002107,5303,893,1408,1431,1571
2011,St Mary's-with-Summercombe,E05002108,2777,356,721,810,890
2011,Shiphay-with-the-Willows,E05002109,9220,1923,3091,2115,2091
2011,Tormohun,E05002110,12415,1909,4097,2907,3502
2011,Watcombe,E05002111,2608,296,546,715,1051
2011,Wellswood,E05002112,3745,845,1144,752,1004
2011,Aldbourne and Ramsbury,E05008327,2241,741,619,533,348
2011,Alderbury and Whiteparish,E05008328,1614,508,464,374,268
2011,Amesbury East,E05008329,4183,1299,1339,924,621
2011,Amesbury West,E05008330,2776,733,845,628,570
2011,Bourne and Woodford Valley,E05008331,4680,1822,1450,838,570
2011,Box and Colerne,E05008332,2530,670,933,576,351
2011,Bradford-on-Avon North,E05008333,1543,573,407,291,272
2011,Bradford-on-Avon South,E05008334,2534,798,757,524,455
2011,Brinkworth,E05008335,2036,659,552,536,289
2011,"Bromham, Rowde and Potterne",E05008336,2009,506,560,549,394
2011,"Bulford, Allington and Figheldean",E05008337,3267,746,1497,591,433
2011,Burbage and the Bedwyns,E05008338,2020,654,512,501,353
2011,By Brook,E05008339,2086,743,568,439,336
2011,Calne Central,E05008340,1796,318,483,469,526
2011,Calne Chilvester and Abberd,E05008341,1845,443,472,428,502
2011,Calne North,E05008342,2765,434,723,870,738
2011,Calne Rural,E05008343,2258,724,662,538,334
2011,Calne South and Cherhill,E05008344,1690,527,422,469,272
2011,Chippenham Cepen Park and Derriads,E05008345,1964,498,635,457,374
2011,Chippenham Cepen Park and Redlands,E05008346,3015,887,873,682,573
2011,Chippenham Hardenhuish,E05008347,2906,985,805,578,538
2011,Chippenham Hardens and England,E05008348,2961,720,963,629,649
2011,Chippenham Lowden and Rowden,E05008349,2518,586,712,580,640
2011,Chippenham Monkton,E05008350,4237,1256,1349,867,765
2011,Chippenham Pewsham,E05008351,1200,331,352,297,220
2011,Chippenham Queens and Sheldon,E05008352,1578,286,374,433,485
2011,Corsham Pickwick,E05008353,3271,961,1102,609,599
2011,Corsham Town,E05008354,4150,1486,1152,815,697
2011,Corsham Without and Box Hill,E05008355,4882,1307,1487,1048,1040
2011,Cricklade and Latton,E05008356,2359,628,595,640,496
2011,Devizes and Roundway South,E05008357,2473,757,767,549,400
2011,Devizes East,E05008358,2564,425,1098,554,487
2011,Devizes North,E05008359,4389,926,1335,1154,974
2011,Downton and Ebble Valley,E05008360,5788,1582,1918,1336,952
2011,Durrington and Larkhill,E05008361,3540,731,1620,704,485
2011,Ethandune,E05008362,3133,612,832,1042,647
2011,Fovant and Chalke Valley,E05008363,2018,552,562,523,381
2011,Hilperton,E05008364,1423,360,415,348,300
2011,Holt and Staverton,E05008365,1929,546,588,409,386
2011,Kington,E05008366,3358,958,1069,706,625
2011,"Laverstock, Ford and Old Sarum",E05008367,2204,690,620,526,368
2011,Ludgershall and Perham Down,E05008368,2525,412,988,608,517
2011,Lyneham,E05008369,3568,869,1544,751,404
2011,Malmesbury,E05008370,3946,1478,1044,821,603
2011,Marlborough East,E05008371,1780,383,476,484,437
2011,Marlborough West,E05008372,3544,1231,937,756,620
2011,Melksham Central,E05008373,2999,500,742,814,943
2011,Melksham North,E05008374,1470,193,359,398,520
2011,Melksham South,E05008375,1982,375,542,509,556
2011,Melksham Without North,E05008376,1913,530,485,508,390
2011,Melksham Without South,E05008377,4120,877,1162,1103,978
2011,Mere,E05008378,2120,433,575,594,518
2011,Minety,E05008379,2882,949,855,645,433
2011,Nadder and East Knoyle,E05008380,2406,612,679,731,384
2011,Pewsey,E05008381,2341,677,617,596,451
2011,Pewsey Vale,E05008382,2342,755,757,531,299
2011,Purton,E05008383,1952,530,477,531,414
2011,Redlynch and Landford,E05008384,1820,540,481,510,289
2011,Roundway,E05008385,2571,431,701,732,707
2011,Salisbury Bemerton,E05008386,1814,217,358,483,756
2011,Salisbury Fisherton and Bemerton Village,E05008387,1860,346,534,509,471
2011,Salisbury Harnham,E05008388,1253,340,354,263,296
2011,Salisbury St Edmund and Milford,E05008389,7269,2071,2540,1456,1202
2011,Salisbury St Francis and Stratford,E05008390,2045,624,539,488,394
2011,Salisbury St Mark's and Bishopdown,E05008391,1445,393,412,338,302
2011,Salisbury St Martin's and Cathedral,E05008392,5976,1625,1772,1200,1379
2011,Salisbury St Paul's,E05008393,6330,1171,2164,1605,1390
2011,Sherston,E05008394,2362,853,612,546,351
2011,Southwick,E05008395,4276,1032,1432,869,943
2011,Summerham and Seend,E05008396,1669,439,464,433,333
2011,The Collingbournes and Netheravon,E05008397,1720,455,512,447,306
2011,The Lavingtons and Erlestoke,E05008398,2681,826,759,711,385
2011,Tidworth,E05008399,6102,1071,3050,1147,834
2011,Till and Wylye Valley,E05008400,2023,567,600,516,340
2011,Tisbury,E05008401,1925,508,517,558,342
2011,Trowbridge Adcroft,E05008402,5177,891,1495,1206,1585
2011,Trowbridge Central,E05008403,6745,1673,2023,1402,1647
2011,Trowbridge Drynham,E05008404,1723,349,543,386,445
2011,Trowbridge Grove,E05008405,2023,608,490,458,467
2011,Trowbridge Lambrok,E05008406,1405,220,307,336,542
2011,Trowbridge Park,E05008407,2147,318,567,503,759
2011,Trowbridge Paxcroft,E05008408,1077,280,318,254,225
2011,Urchfont and The Cannings,E05008409,3196,768,897,905,626
2011,Warminster Broadway,E05008410,1509,245,431,412,421
2011,Warminster Copheap and Wylye,E05008411,2534,615,866,610,443
2011,Warminster East,E05008412,4839,1063,1709,1020,1047
2011,Warminster West,E05008413,1960,407,488,527,538
2011,Warminster Without,E05008414,3680,719,1012,1087,862
2011,West Selkley,E05008415,2312,648,708,603,353
2011,Westbury East,E05008416,2042,361,583,530,568
2011,Westbury North,E05008417,2044,339,496,630,579
2011,Westbury West,E05008418,2262,409,601,625,627
2011,Wilton and Lower Wylye Valley,E05008419,2547,453,738,716,640
2011,Winsley and Westwood,E05008420,1680,597,477,349,257
2011,Winterslow,E05008421,1295,441,369,316,169
2011,Wootton Bassett East,E05008422,2698,803,800,571,524
2011,Wootton Bassett North,E05008423,1782,447,509,411,415
2011,Wootton Bassett South,E05008424,4087,943,1250,1010,884
2011,Axminster Rural,E05003459,1375,264,309,469,333
2011,Axminster Town,E05003460,2799,435,710,915,739
2011,Beer and Branscombe,E05003461,983,214,266,311,192
2011,Broadclyst,E05003462,5929,1406,1794,1601,1128
2011,Budleigh,E05003463,2149,608,605,508,428
2011,Clyst Valley,E05003464,3499,837,1374,772,516
2011,Coly Valley,E05003465,1846,438,463,561,384
2011,Dunkeswell,E05003466,1042,196,262,348,236
2011,Exe Valley,E05003467,1248,285,338,315,310
2011,Exmouth Brixington,E05003468,1775,299,575,507,394
2011,Exmouth Halsdon,E05003469,1999,476,581,513,429
2011,Exmouth Littleham,E05003470,3059,614,852,787,806
2011,Exmouth Town,E05003471,4662,832,1449,1193,1188
2011,Exmouth Withycombe Raleigh,E05003472,3210,495,877,890,948
2011,Feniton and Buckerell,E05008542,802,161,162,318,161
2011,Honiton St Michael's,E05008543,3255,567,879,923,886
2011,Honiton St Paul's,E05003475,2854,507,883,766,698
2011,Newbridges,E05003476,967,220,246,326,175
2011,Newton Poppleford and Harpford,E05003477,588,140,218,134,96
2011,Otterhead,E05003478,995,229,232,361,173
2011,Ottery St Mary Rural,E05008544,1879,546,507,494,332
2011,Ottery St Mary Town,E05003480,2168,535,601,568,464
2011,Raleigh,E05003481,1797,434,488,498,377
2011,Seaton,E05003482,2783,472,825,807,679
2011,Sidmouth Rural,E05003483,1063,258,336,274,195
2011,Sidmouth Sidford,E05003484,2090,470,525,575,520
2011,Sidmouth Town,E05003485,3723,813,1212,961,737
2011,Tale Vale,E05003486,1094,266,295,366,167
2011,Trinity,E05003487,998,292,264,276,166
2011,Whimple,E05008545,870,248,236,249,137
2011,Woodbury and Lympstone,E05003489,3084,763,1230,624,467
2011,Yarty,E05003490,1062,246,277,358,181
2011,Alphington,E05003491,10576,1731,3468,2770,2607
2011,Cowick,E05003492,1711,244,463,474,530
2011,Duryard,E05003493,4282,1916,1409,497,460
2011,Exwick,E05003494,2369,307,636,643,783
2011,Heavitree,E05003495,1581,371,525,340,345
2011,Mincinglake,E05003496,1674,241,411,410,612
2011,Newtown,E05003497,5984,1125,2607,1242,1010
2011,Pennsylvania,E05003498,1606,402,562,297,345
2011,Pinhoe,E05003499,3112,652,799,897,764
2011,Polsloe,E05003500,3316,425,1904,470,517
2011,Priory,E05003501,9651,2473,3252,2080,1846
2011,St David's,E05003502,17314,4695,6506,3063,3050
2011,St James,E05003503,5674,706,3764,546,658
2011,St Leonard's,E05003504,4444,1638,1581,702,523
2011,St Loyes,E05003505,12974,2993,4878,2837,2266
2011,St Thomas,E05003506,3037,497,990,760,790
2011,Topsham,E05003507,4625,1538,1712,817,558
2011,Whipton & Barton,E05003508,7196,2263,2329,1321,1283
2011,Boniface,E05008546,2189,299,540,694,656
2011,Bradninch,E05003510,749,149,202,205,193
2011,Cadbury,E05003511,727,195,201,230,101
2011,Canonsleigh,E05003512,1515,322,406,492,295
2011,Castle,E05003513,3511,706,896,1075,834
2011,Clare and Shuttern,E05003514,1558,290,385,573,310
2011,Cranmore,E05003515,2422,390,610,736,686
2011,Cullompton North,E05003516,2981,522,772,954,733
2011,Cullompton Outer,E05003517,1075,225,281,371,198
2011,Cullompton South,E05003518,1031,128,243,351,309
2011,Halberton,E05003519,914,216,222,314,162
2011,Lawrence,E05003520,2297,544,593,657,503
2011,Lower Culm,E05003521,3090,467,680,912,1031
2011,Lowman,E05003522,3891,685,925,1175,1106
2011,Newbrooke,E05008547,564,146,153,155,110
2011,Sandford and Creedy,E05003524,1433,316,308,530,279
2011,Silverton,E05003525,598,134,169,172,123
2011,Taw,E05003526,769,145,190,291,143
2011,Taw Vale,E05003527,673,113,150,246,164
2011,Upper Culm,E05003528,1607,361,428,575,243
2011,Upper Yeo,E05003529,750,156,173,282,139
2011,Way,E05003530,598,155,107,253,83
2011,Westexe,E05003531,2431,322,523,803,783
2011,Yeo,E05008548,1602,314,415,523,350
2011,Bickington and Roundswell,E05003533,2433,394,646,741,652
2011,Bishop's Nympton,E05003534,766,133,173,302,158
2011,Bratton Fleming,E05003535,935,215,198,341,181
2011,Braunton East,E05003536,1701,381,504,475,341
2011,Braunton West,E05003537,1781,274,511,539,457
2011,Central Town,E05003538,7908,1410,2666,1878,1954
2011,Chittlehampton,E05003539,1227,296,284,415,232
2011,Chulmleigh,E05003540,1183,255,267,451,210
2011,Combe Martin,E05003541,1721,302,450,557,412
2011,Forches and Whiddon Valley,E05003542,2578,394,619,647,918
2011,Fremington,E05003543,1418,219,394,459,346
2011,Georgeham and Mortehoe,E05003544,2378,453,757,669,499
2011,Heanton Punchardon,E05003545,1973,315,788,428,442
2011,Ilfracombe Central,E05003546,2749,363,720,728,938
2011,Ilfracombe East,E05003547,985,136,241,273,335
2011,Ilfracombe West,E05003548,2635,404,630,740,861
2011,Instow,E05003549,829,168,217,271,173
2011,"Landkey, Swimbridge and Taw",E05003550,2476,448,674,793,561
2011,Longbridge,E05003551,2736,630,695,737,674
2011,Lynton and Lynmouth,E05003552,796,95,238,298,165
2011,Marwood,E05003553,909,190,218,358,143
2011,Newport,E05003554,2698,469,714,746,769
2011,North Molton,E05003555,1061,252,228,398,183
2011,Pilton,E05003556,5873,1228,1833,1690,1122
2011,South Molton,E05003557,4213,661,1006,1403,1143
2011,Witheridge,E05003558,979,169,212,406,192
2011,Yeo Valley,E05003559,1355,164,260,368,563
2011,Allington and Loddiswell,E05003560,1014,218,249,369,178
2011,Avon and Harbourne,E05003561,911,236,242,310,123
2011,Bickleigh and Shaugh,E05003562,4002,732,1522,983,765
2011,Charterlands,E05003563,917,230,221,290,176
2011,Cornwood and Sparkwell,E05003564,5713,990,2034,1507,1182
2011,Dartington,E05003565,1651,563,512,354,222
2011,Dartmouth and Kingswear,E05003566,2858,653,928,724,553
2011,Dartmouth Townstal,E05003567,1402,276,367,363,396
2011,East Dart,E05003568,830,204,255,250,121
2011,Eastmoor,E05003569,1452,382,387,401,282
2011,Erme Valley,E05003570,4691,902,1273,1408,1108
2011,Ivybridge Central,E05003571,1952,376,647,525,404
2011,Ivybridge Filham,E05003572,1768,504,475,500,289
2011,Ivybridge Woodlands,E05003573,1187,277,381,312,217
2011,Kingsbridge East,E05003574,724,156,158,212,198
2011,Kingsbridge North,E05003575,2080,412,601,623,444
2011,Marldon,E05003576,770,153,248,221,148
2011,Newton and Noss,E05003577,779,269,226,185,99
2011,Salcombe and Malborough,E05003578,1808,370,543,583,312
2011,Saltstone,E05003579,642,151,154,208,129
2011,Skerries,E05003580,829,179,266,251,133
2011,South Brent,E05003581,1129,274,301,322,232
2011,Stokenham,E05003582,730,151,174,271,134
2011,Thurlestone,E05003583,1045,227,283,352,183
2011,Totnes Bridgetown,E05003584,2733,688,781,678,586
2011,Totnes Town,E05003585,4044,956,1385,842,861
2011,Wembury and Brixton,E05003586,1808,455,532,482,339
2011,West Dart,E05003587,1012,267,284,304,157
2011,Westville and Alvington,E05003588,1395,283,289,426,397
2011,Yealmpton,E05003589,873,275,243,207,148
2011,Ambrook,E05008599,2537,605,910,650,372
2011,Ashburton and Buckfastleigh,E05003591,4650,1094,1180,1359,1017
2011,Bishopsteignton,E05003592,974,246,310,249,169
2011,Bovey,E05003593,5967,1161,1655,1612,1539
2011,Bradley,E05003594,1732,346,433,503,450
2011,Buckland and Milber,E05003595,2927,456,627,931,913
2011,Bushell,E05003596,9775,1813,3029,2462,2471
2011,Chudleigh,E05003597,2408,608,642,653,505
2011,College,E05008600,2954,523,875,737,819
2011,Dawlish Central and North East,E05003599,3936,664,1139,1150,983
2011,Dawlish South West,E05003600,1890,352,510,543,485
2011,Haytor,E05003601,1467,286,386,421,374
2011,Ipplepen,E05003602,1058,262,288,302,206
2011,Kenn Valley,E05003603,2851,722,861,717,551
2011,Kenton with Starcross,E05003604,1239,353,356,273,257
2011,Kerswell-with-Combe,E05003605,2021,396,592,629,404
2011,Kingsteignton East,E05003606,2303,414,635,677,577
2011,Kingsteignton West,E05003607,2690,494,682,777,737
2011,Moorland,E05003608,1558,344,402,520,292
2011,Shaldon and Stokeinteignhead,E05003609,1084,273,317,300,194
2011,Teignbridge North,E05003610,1200,256,336,392,216
2011,Teignmouth Central,E05003611,1855,469,509,504,373
2011,Teignmouth East,E05003612,2741,555,896,683,607
2011,Teignmouth West,E05003613,1763,256,449,526,532
2011,Teign Valley,E05003614,1102,341,275,330,156
2011,Appledore,E05003615,1210,185,255,479,291
2011,Bideford East,E05003616,3141,372,681,1029,1059
2011,Bideford North,E05003617,4345,662,1287,1267,1129
2011,Bideford South,E05003618,3426,493,746,1119,1068
2011,Broadheath,E05003619,687,84,130,308,165
2011,Clinton,E05003620,813,157,147,351,158
2011,Clovelly Bay,E05003621,825,100,224,307,194
2011,Coham Bridge,E05003622,814,138,191,296,189
2011,Forest,E05003623,805,145,179,312,169
2011,Hartland and Bradworthy,E05003624,1484,232,329,648,275
2011,Holsworthy,E05003625,2845,349,691,1105,700
2011,Kenwith,E05003626,866,138,220,327,181
2011,Monkleigh and Littleham,E05003627,613,101,145,240,127
2011,Northam,E05003628,1910,289,466,612,543
2011,Orchard Hill,E05003629,522,108,120,179,115
2011,Shebbear and Langtree,E05003630,936,186,232,353,165
2011,Tamarside,E05003631,755,124,159,320,152
2011,Three Moors,E05003632,655,129,178,240,108
2011,Torrington,E05003633,2998,468,649,981,900
2011,Two Rivers,E05003634,677,150,141,284,102
2011,Waldon,E05003635,878,127,194,372,185
2011,Westward Ho!,E05003636,981,152,235,277,317
2011,Winkleigh,E05003637,1169,153,243,466,307
2011,Bere Ferrers,E05003638,1133,225,255,344,309
2011,Bridestowe,E05003639,721,153,156,273,139
2011,Buckland Monachorum,E05003640,1518,471,429,358,260
2011,Burrator,E05003641,535,157,153,141,84
2011,Chagford,E05003642,719,194,208,199,118
2011,Drewsteignton,E05003643,773,194,212,255,112
2011,Exbourne,E05003644,730,143,169,311,107
2011,Hatherleigh,E05003645,1226,170,285,460,311
2011,Lew Valley,E05003646,1386,191,321,513,361
2011,Lydford,E05003647,1179,231,479,274,195
2011,Mary Tavy,E05003648,706,184,206,206,110
2011,Milton Ford,E05003649,759,156,157,287,159
2011,North Tawton,E05003650,1304,178,347,418,361
2011,Okehampton East,E05003651,1885,338,487,540,520
2011,Okehampton West,E05003652,2327,385,582,733,627
2011,Tamarside,E05003653,768,171,195,265,137
2011,Tavistock North,E05003654,4264,1004,1343,1016,901
2011,Tavistock South,E05003655,1857,490,463,484,420
2011,Tavistock South West,E05003656,1043,173,295,294,281
2011,South Tawton,E05003657,827,224,158,267,178
2011,Thrushel,E05003658,1164,177,267,348,372
2011,Walkham,E05003659,979,237,270,277,195
2011,Burton and Winkton,E05003660,1196,251,323,359,263
2011,Grange,E05003661,3582,647,926,947,1062
2011,Highcliffe,E05003662,1527,369,517,372,269
2011,Jumpers,E05003663,1435,291,380,422,342
2011,Mudeford and Friars Cliff,E05003664,1516,414,472,336,294
2011,North Highcliffe and Walkford,E05003665,987,261,268,266,192
2011,Portfield,E05003666,2756,515,868,783,590
2011,Purewell and Stanpit,E05003667,1985,386,637,530,432
2011,St Catherine's and Hurn,E05003668,4513,1253,1497,1079,684
2011,Town Centre,E05003669,3726,892,1259,836,739
2011,West Highcliffe,E05003670,3194,1032,900,625,637
2011,Alderholt,E05003671,756,188,228,204,136
2011,Ameysford,E05003672,564,111,159,194,100
2011,Colehill East,E05003673,1310,388,391,336,195
2011,Colehill West,E05003674,1271,515,378,240,138
2011,Corfe Mullen Central,E05003675,1242,332,358,357,195
2011,Corfe Mullen North,E05003676,1108,326,333,273,176
2011,Corfe Mullen South,E05003677,816,237,220,220,139
2011,Crane,E05003678,1466,348,380,428,310
2011,Ferndown Central,E05003679,3056,667,1121,653,615
